,f_MUNICIPIO_COD,f_MUNICIPIO,ANO,MES,ANOMES,REGIAO,HOMOCIDIO_DOLOSO,LESAO_CORPORAL_MORTE,LATROCINIO,CVLI,HOMOCIDIO_POR_INTERVENCAO_POLICIAL,LETALIDADE_VIOLENTA,TENTATIVA_HOMICIDIO,ESTUPRO,HOMICIDIO_CULPOSP,LESAO_CORPORAL_DOLOSA,LESAO_CORPORAL_CULPOSA,ROUBO_TRANSEUNTE,ROUBO_CELULAR,ROUBO_EM_COLETIVO,ROUBO_EM_RUA,ROUBO_VEICULO,ROUBO_DE_CARGA,ROUBO_COMERCIO,ROUBO_RESIDENCIAL,ROUBO_BANCO,ROUBO_CAIXA_ELETRONICO,ROUBO_CONSUCAO_SAQUE,ROUBO_APOS_SAQUE,ROUBO_BICICLETA,OUTROS_ROUBOS,TOTAL_ROUBOS,FURTO_VEICULOS,FURTO_TRANSEUNTE,FURTO_EM_COLETIVO,FURTO_CELULAR,FURTO_BICILETA,OUTROS_FURTOS,TOTAL_FURTOS,SEQUESTRO,EXTORSAO,SEQUESTRO_RELAMPAGO,ESTELIONATO,APREENSAO_DROGAS,POSSE_DROGAS,TRAFICO_DROGAS,APREENSAO_DROGAS_SEM_AUTOR,RECUPERACAO_VEICULOS,APF,AAAPAI,CMP,CMBA,AMEACA,PESSOAS_DESAPARECIDAS,ENCONTRO_CADAVER,ENCONTRO_OSSADA,POLICIAL_MILITAR_MORTO_SERVICO,POLICIAL_CIVIL_MORTO_SERVICO,REGISTRO_OCORRENCIAS,FASE
71,3304805,SÃO FIDÉLIS,2014,1,201401,INTERIOR,0,0,0,0,0,0,0,19,1,0,5,1,0,0,1,0,1,1,0,0,0,0,0,0,1,4,1,0,0,0,0,20,21,0,1,0,1,7,3,3,1,1,10,2,2,0,18,0,0,0,0,0,98,3
72,3304904,SÃO GONÇALO,2014,1,201401,GRANDE NITERÓI,29,0,1,30,3,33,50,481,32,12,199,731,41,51,823,408,41,62,5,0,0,1,7,0,76,1423,114,109,35,47,0,344,649,0,7,2,127,70,8,60,2,278,160,81,36,0,624,41,2,0,0,0,4473,3
73,3305000,SÃO JOÃO DA BARRA,2014,1,201401,INTERIOR,4,0,2,6,0,6,6,25,5,3,12,12,1,1,14,0,0,2,1,0,0,0,0,0,3,20,7,2,0,3,0,43,55,0,0,0,5,9,4,4,2,4,14,2,5,0,18,0,0,0,0,0,195,3
74,3305109,SÃO JOÃO DE MERITI,2014,1,201401,BAIXADA FLUMINENSE,23,0,0,23,0,23,15,239,7,2,88,269,9,9,287,204,17,41,7,0,1,0,8,0,48,613,41,22,13,13,0,162,251,0,4,0,92,16,5,9,2,102,64,27,39,0,238,17,1,0,0,0,1983,3
75,3305133,SÃO JOSÉ DE UBÁ,2014,1,201401,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
76,3305158,SÃO JOSÉ DO VALE DO RIO PRETO,2014,1,201401,INTERIOR,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,3,3,0,0,0,2,0,0,0,9,0,0,0,0,0,37,3
77,3305208,SÃO PEDRO DA ALDEIA,2014,1,201401,INTERIOR,4,0,1,5,0,5,0,45,4,5,28,3,0,1,4,4,0,2,1,0,0,0,0,0,9,20,13,2,1,3,0,48,67,0,1,0,9,11,3,7,1,12,7,2,10,0,35,3,0,0,0,0,273,3
78,3305307,SÃO SEBASTIÃO DO ALTO,2014,1,201401,INTERIOR,1,0,0,1,0,1,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,26,3
79,3305406,SAPUCAIA,2014,1,201401,INTERIOR,0,0,0,0,0,0,0,11,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,6,9,0,1,0,1,2,2,0,0,0,3,0,1,0,6,2,0,0,0,0,43,3
80,3305505,SAQUAREMA,2014,1,201401,INTERIOR,1,0,0,1,0,1,2,47,6,6,54,6,0,6,12,4,0,2,2,0,0,0,0,0,1,21,12,4,0,9,0,79,104,0,0,0,7,6,2,3,1,14,8,1,1,0,46,5,0,0,0,0,381,3
81,3305554,SEROPÉDICA,2014,1,201401,BAIXADA FLUMINENSE,3,0,0,3,0,3,6,48,3,0,8,7,0,1,8,8,4,1,1,0,0,0,0,0,6,28,5,2,2,4,0,33,46,0,1,0,8,4,0,3,1,5,14,2,5,0,46,6,3,0,0,0,256,3
82,3305604,SILVA JARDIM,2014,1,201401,INTERIOR,1,0,0,1,0,1,0,6,1,3,17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,10,12,0,0,0,1,5,1,3,1,2,9,1,13,0,8,0,0,0,0,0,67,3
83,3305703,SUMIDOURO,2014,1,201401,INTERIOR,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,0,0,0,1,2,1,1,0,1,0,0,1,0,6,0,0,0,0,0,28,3
84,3305752,TANGUÁ,2014,1,201401,INTERIOR,1,0,0,1,0,1,0,27,1,0,10,2,0,0,2,10,0,0,0,0,0,0,0,0,1,13,4,0,0,2,0,5,11,0,1,0,2,9,3,5,1,3,11,1,9,0,27,2,0,0,0,0,117,3
85,3305802,TERESÓPOLIS,2014,1,201401,INTERIOR,1,0,0,1,1,2,1,95,2,2,33,2,0,0,2,2,0,1,0,0,0,0,0,0,0,5,14,15,1,1,0,70,101,0,1,0,47,32,13,20,2,6,50,8,12,0,84,7,0,0,0,0,459,3
86,3305901,TRAJANO DE MORAES,2014,1,201401,INTERIOR,0,0,0,0,0,0,0,7,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,1,0,1,0,0,2,0,1,0,7,0,0,0,0,0,36,3
87,3306008,TRÊS RIOS,2014,1,201401,INTERIOR,0,0,1,1,0,1,1,83,5,2,13,1,0,0,1,0,0,2,0,0,0,0,0,0,3,6,2,1,0,6,0,65,74,0,2,0,8,47,38,9,0,1,36,2,14,0,85,7,0,0,0,0,450,3
88,3306107,VALENÇA,2014,1,201401,INTERIOR,1,0,0,1,0,1,3,34,0,3,6,1,1,1,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,19,23,0,0,0,6,7,5,2,0,1,7,2,1,0,29,1,1,0,0,0,151,3
89,3306156,VARRE-SAI,2014,1,201401,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
90,3306206,VASSOURAS,2014,1,201401,INTERIOR,0,0,0,0,0,0,0,25,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,14,18,0,0,0,2,2,2,0,0,2,3,0,3,0,19,3,0,0,0,0,86,3
91,3306305,VOLTA REDONDA,2014,1,201401,INTERIOR,7,0,0,7,0,7,17,98,6,1,31,12,2,0,14,2,0,10,3,0,0,0,0,0,8,36,20,19,3,17,0,123,183,0,1,0,53,36,5,24,7,9,80,8,13,0,119,8,1,0,0,0,740,3
92,3300100,ANGRA DOS REIS,2014,2,201402,INTERIOR,7,0,0,7,0,7,9,83,8,1,49,18,0,0,18,7,0,6,2,0,0,0,0,0,1,34,17,3,4,7,0,81,112,0,1,0,14,35,15,16,4,11,43,5,20,0,80,2,2,0,0,0,527,3
93,3300159,APERIBÉ,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94,3300209,ARARUAMA,2014,2,201402,INTERIOR,6,0,0,6,0,6,5,51,7,4,44,2,1,0,3,4,0,2,2,0,1,0,0,0,5,17,13,6,0,13,0,71,103,0,0,0,23,16,10,5,1,6,11,1,7,0,63,4,0,0,0,0,427,3
95,3300225,AREAL,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
96,3300233,ARMAÇÃO DOS BÚZIOS,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,30,1,0,20,3,0,0,3,0,0,0,1,0,0,0,2,0,9,16,2,1,0,3,0,41,46,0,0,0,10,11,8,5,0,2,13,7,9,1,39,1,0,0,0,0,215,3
97,3300258,ARRAIAL DO CABO,2014,2,201402,INTERIOR,1,0,0,1,0,1,0,17,2,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,3,0,0,0,16,23,0,0,0,2,12,6,7,2,0,9,3,5,0,15,1,0,0,0,0,116,3
98,3300308,BARRA DO PIRAÍ,2014,2,201402,INTERIOR,4,0,0,4,0,4,1,36,1,1,15,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3,6,0,1,2,0,20,29,0,0,0,4,23,9,12,2,1,16,3,19,0,64,2,0,0,0,0,237,3
99,3300407,BARRA MANSA,2014,2,201402,INTERIOR,2,0,0,2,0,2,5,64,6,0,10,3,0,5,8,1,0,15,0,0,0,0,0,0,3,27,14,7,4,9,0,64,98,0,0,0,11,10,3,6,1,16,48,2,25,0,68,2,0,0,0,0,411,3
100,3300456,BELFORD ROXO,2014,2,201402,BAIXADA FLUMINENSE,21,0,1,22,1,23,11,183,15,1,46,132,7,14,153,95,9,25,1,0,0,1,0,0,14,298,17,20,4,13,0,80,134,0,1,0,25,19,1,16,2,56,62,15,22,2,159,10,1,0,0,0,1180,3
101,3300506,BOM JARDIM,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,8,11,0,0,0,1,2,2,0,0,0,1,0,2,0,9,0,0,0,0,0,43,3
102,3300605,BOM JESUS DO ITABAPOANA,2014,2,201402,INTERIOR,0,0,0,0,0,0,2,23,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,20,23,0,0,0,0,13,7,4,2,0,11,2,6,0,21,0,0,0,0,0,139,3
103,3300704,CABO FRIO,2014,2,201402,INTERIOR,7,0,0,7,2,9,28,105,8,0,61,40,2,4,46,9,3,8,1,0,0,0,0,0,57,82,16,56,4,17,0,166,301,0,1,0,43,56,11,41,4,20,102,43,14,0,127,11,1,1,0,0,990,3
104,3300803,CACHOEIRAS DE MACACU,2014,2,201402,INTERIOR,0,0,0,0,0,0,1,29,2,5,28,1,0,0,1,2,0,0,0,0,0,0,1,0,3,7,1,1,0,1,0,20,23,0,0,0,4,8,2,6,0,1,10,4,5,0,20,2,0,0,0,0,156,3
105,3300902,CAMBUCI,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,5,0,1,0,0,0,1,0,11,2,0,0,0,0,41,3
106,3300936,CARAPEBUS,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
107,3300951,COMENDADOR LEVY GASPARIAN,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
108,3301009,CAMPOS DOS GOYTACAZES,2014,2,201402,INTERIOR,29,0,0,29,2,31,28,153,13,6,89,87,6,11,104,22,4,11,2,0,0,0,4,0,10,157,49,55,25,3,0,194,326,0,1,1,38,82,24,39,21,42,120,40,30,1,171,8,1,0,0,0,1373,3
109,3301108,CANTAGALO,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,14,0,2,5,3,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,16,17,0,0,0,2,3,0,2,1,1,4,0,8,0,17,1,0,0,0,0,87,3
110,3301157,CARDOSO MOREIRA,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,20,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,16,0,0,0,1,5,2,3,0,0,0,0,2,0,19,1,0,0,0,0,83,3
111,3301207,CARMO,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,11,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,1,1,2,0,2,1,1,2,8,0,1,0,0,0,58,3
112,3301306,CASIMIRO DE ABREU,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,29,1,0,15,4,0,0,4,3,0,1,2,0,0,0,0,0,1,11,2,1,1,2,0,23,29,0,1,0,4,5,2,1,2,3,2,0,3,0,28,1,0,0,0,0,138,3
113,3301405,CONCEIÇÃO DE MACABU,2014,2,201402,INTERIOR,1,0,0,1,0,1,0,11,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,11,12,0,0,0,0,2,1,1,0,0,3,0,1,0,9,1,0,0,0,0,59,3
114,3301504,CORDEIRO,2014,2,201402,INTERIOR,0,0,0,0,0,0,1,14,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,15,19,0,0,0,2,1,0,0,1,4,2,0,1,0,8,1,0,0,0,0,69,3
115,3301603,DUAS BARRAS,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,41,3
116,3301702,DUQUE DE CAXIAS,2014,2,201402,BAIXADA FLUMINENSE,46,1,0,47,9,56,40,458,29,14,186,656,22,46,724,321,69,47,5,0,0,0,7,0,89,1264,88,109,32,30,0,392,649,0,4,0,136,68,6,58,4,181,181,98,37,0,362,43,3,0,0,0,3876,3
117,3301801,ENGENHEIRO PAULO DE FRONTIN,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,4,4,0,0,0,0,0,1,0,12,0,0,0,0,0,47,3
118,3301850,GUAPIMIRIM,2014,2,201402,BAIXADA FLUMINENSE,0,0,0,0,0,0,1,37,5,1,13,5,1,0,6,6,0,2,0,0,0,0,0,0,1,15,0,2,0,4,0,17,23,0,0,0,3,3,0,3,0,1,7,4,1,0,36,1,3,0,0,0,152,3
119,3301876,IGUABA GRANDE,2014,2,201402,INTERIOR,3,0,0,3,0,3,2,7,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,0,2,0,25,30,0,0,0,2,1,0,1,0,3,3,0,2,0,14,1,0,0,0,0,90,3
120,3301900,ITABORAÍ,2014,2,201402,INTERIOR,6,0,0,6,1,7,14,109,12,6,27,67,4,8,79,24,1,7,2,0,0,0,2,0,16,131,24,12,4,5,0,95,140,0,1,0,34,32,11,22,0,38,51,14,18,0,159,10,0,0,0,0,819,3
121,3302007,ITAGUAÍ,2014,2,201402,BAIXADA FLUMINENSE,11,0,1,12,1,13,13,54,4,3,35,18,2,0,20,18,2,6,4,0,0,0,0,0,9,59,21,7,1,5,0,63,97,0,0,1,31,15,1,12,2,22,35,10,10,1,57,4,1,0,0,0,439,3
122,3302056,ITALVA,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
123,3302106,ITAOCARA,2014,2,201402,INTERIOR,1,0,0,1,0,1,0,16,0,1,5,1,0,0,1,2,0,0,0,0,0,0,0,0,1,4,1,0,0,2,0,10,13,0,0,0,3,6,3,2,1,0,0,0,4,0,14,0,0,0,0,0,90,3
124,3302205,ITAPERUNA,2014,2,201402,INTERIOR,1,0,0,1,0,1,8,46,5,0,30,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,3,3,2,0,41,54,0,0,0,4,57,44,11,2,5,40,3,14,0,52,2,0,0,0,0,333,3
125,3302254,ITATIAIA,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,16,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,2,2,0,1,0,16,21,0,1,0,3,116,115,1,0,0,8,1,2,0,22,0,0,0,0,0,227,3
126,3302270,JAPERI,2014,2,201402,BAIXADA FLUMINENSE,3,1,0,4,0,4,5,61,0,0,14,8,1,0,9,3,0,2,1,0,0,0,0,0,3,18,2,3,0,0,0,27,32,0,0,0,9,12,1,7,4,11,19,4,11,0,61,2,0,0,0,0,296,3
127,3302304,LAJE DO MURIAÉ,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,24,3
128,3302403,MACAÉ,2014,2,201402,INTERIOR,9,0,0,9,0,9,20,74,14,4,63,69,0,4,73,53,2,14,0,0,0,0,0,0,9,152,22,23,6,11,0,128,189,0,3,0,32,28,2,23,3,31,37,12,10,0,81,3,2,0,0,0,821,3
129,3302452,MACUCO,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
130,3302502,MAGÉ,2014,2,201402,BAIXADA FLUMINENSE,12,0,1,13,0,13,8,164,13,3,52,50,2,4,56,19,2,2,1,0,0,0,3,0,5,88,17,11,5,2,0,67,102,0,2,0,23,19,9,7,4,21,46,9,12,0,144,6,0,0,0,0,761,3
131,3302601,MANGARATIBA,2014,2,201402,INTERIOR,3,0,0,3,0,3,1,26,4,0,10,3,0,1,4,4,0,0,1,0,0,0,0,0,1,9,14,2,2,12,0,33,64,0,0,0,8,7,2,4,1,7,15,0,2,0,28,1,1,0,0,0,190,3
132,3302700,MARICÁ,2014,2,201402,GRANDE NITERÓI,8,0,0,8,0,8,8,66,2,3,48,46,3,2,51,30,0,3,1,0,0,1,0,0,9,95,13,9,7,1,0,90,120,0,1,0,18,12,4,7,1,16,17,4,23,0,82,4,0,0,0,0,580,3
133,3302809,MENDES,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,12,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,0,0,0,3,2,2,0,0,0,1,0,2,0,6,0,0,0,0,0,53,3
134,3302858,MESQUITA,2014,2,201402,BAIXADA FLUMINENSE,4,0,0,4,0,4,3,108,7,1,33,119,0,4,123,40,2,14,2,0,0,1,0,0,5,187,20,16,14,3,0,62,115,0,2,0,19,22,0,19,3,37,30,21,7,1,75,7,2,0,0,0,679,3
135,3302908,MIGUEL PEREIRA,2014,2,201402,INTERIOR,3,0,0,3,0,3,0,23,4,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,1,4,0,1,0,23,29,0,0,0,4,5,3,2,0,0,4,0,3,0,24,0,0,0,0,0,136,3
136,3303005,MIRACEMA,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,0,0,0,1,28,21,6,2,0,13,2,1,0,21,0,0,0,0,0,96,3
137,3303104,NATIVIDADE,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,10,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,2,6,5,2,0,1,5,0,2,0,10,0,0,0,0,0,58,3
138,3303203,NILÓPOLIS,2014,2,201402,BAIXADA FLUMINENSE,6,0,0,6,0,6,2,99,7,1,27,125,17,3,145,75,3,20,1,0,0,0,1,0,11,256,14,24,4,17,0,84,143,0,0,0,24,8,0,8,0,37,21,11,9,0,92,3,0,0,0,0,830,3
139,3303302,NITERÓI,2014,2,201402,GRANDE NITERÓI,9,0,0,9,11,20,15,268,20,3,160,302,9,32,343,122,3,27,6,0,0,0,2,0,42,546,110,170,25,48,0,331,683,0,18,1,147,63,10,50,6,112,119,56,32,5,237,17,3,1,0,0,2667,3
140,3303401,NOVA FRIBURGO,2014,2,201402,INTERIOR,3,0,0,3,0,3,2,81,3,0,53,12,2,0,14,2,0,1,1,0,0,0,1,0,2,20,8,2,1,6,0,78,96,0,1,0,29,34,12,24,1,7,43,21,13,1,128,7,1,0,0,0,628,3
141,3303500,NOVA IGUAÇU,2014,2,201402,BAIXADA FLUMINENSE,50,0,1,51,2,53,20,392,44,5,122,424,37,23,484,258,15,32,12,0,0,0,12,0,36,849,47,79,31,39,0,225,421,0,8,0,103,45,7,40,1,75,119,49,38,0,459,37,3,0,0,0,3041,3
142,3303609,PARACAMBI,2014,2,201402,BAIXADA FLUMINENSE,1,0,0,1,0,1,2,15,3,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,4,5,0,0,1,0,16,22,0,0,0,5,13,4,9,0,2,16,6,4,1,25,1,0,0,0,0,110,3
143,3303708,PARAÍBA DO SUL,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,36,1,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3,0,19,25,0,0,0,4,15,10,6,0,3,8,4,7,0,30,1,1,0,0,0,145,3
144,3303807,PARATY,2014,2,201402,INTERIOR,2,0,0,2,0,2,5,22,0,1,16,3,0,0,3,0,0,3,0,0,0,0,0,0,3,8,0,1,0,2,0,37,41,0,0,0,9,14,11,0,3,1,7,3,3,0,34,1,1,0,0,0,207,3
145,3303856,PATY DO ALFERES,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
146,3303906,PETRÓPOLIS,2014,2,201402,INTERIOR,1,0,0,1,0,1,1,143,5,2,39,4,0,0,4,1,0,3,1,0,0,0,0,0,2,11,16,29,1,20,0,110,176,0,1,0,22,47,15,29,3,10,52,11,39,0,109,2,3,0,0,0,735,3
147,3303955,PINHEIRAL,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,32,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,0,14,20,0,0,0,0,3,2,1,0,1,10,0,3,1,37,2,1,0,0,0,111,3
148,3304003,PIRAÍ,2014,2,201402,INTERIOR,0,0,0,0,0,0,1,20,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4,1,0,0,2,0,14,17,0,0,0,3,3,1,2,0,1,6,2,1,0,22,1,1,0,0,0,87,3
149,3304102,PORCIÚNCULA,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,11,0,0,0,2,5,5,0,0,1,1,0,4,0,18,1,0,0,0,0,64,3
150,3304110,PORTO REAL,2014,2,201402,INTERIOR,2,0,0,2,0,2,0,33,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,3,0,7,11,0,0,0,1,7,3,4,0,4,12,1,3,0,10,0,0,0,0,0,91,3
151,3304128,QUATIS,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
152,3304144,QUEIMADOS,2014,2,201402,BAIXADA FLUMINENSE,10,1,0,11,0,11,8,92,9,0,28,30,2,9,41,7,0,8,3,0,0,0,1,0,6,66,8,8,2,6,0,42,66,0,2,0,14,13,1,9,3,13,31,19,15,0,105,5,1,0,0,0,502,3
153,3304151,QUISSAMÃ,2014,2,201402,INTERIOR,0,0,0,0,0,0,2,11,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,1,4,2,1,0,1,0,22,26,0,0,0,1,2,0,1,1,5,3,0,2,1,15,1,1,0,0,0,90,3
154,3304201,RESENDE,2014,2,201402,INTERIOR,3,0,0,3,0,3,10,103,5,2,17,8,0,0,8,0,0,7,0,0,0,0,0,0,2,16,6,13,0,14,0,89,123,0,7,0,19,26,14,12,3,3,30,7,3,0,97,2,0,0,0,0,523,3
155,3304300,RIO BONITO,2014,2,201402,INTERIOR,0,0,0,0,0,0,4,26,2,5,25,2,0,0,2,7,1,3,2,0,0,0,0,0,1,16,6,1,0,3,0,17,27,0,0,0,2,11,3,8,0,4,16,2,4,1,30,2,0,0,0,0,164,3
156,3304409,RIO CLARO,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,10,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,6,0,0,0,1,1,0,0,1,1,1,0,2,0,14,1,0,0,0,0,46,3
157,3304508,RIO DAS FLORES,2014,2,201402,INTERIOR,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,23,3
158,3304524,RIO DAS OSTRAS,2014,2,201402,INTERIOR,2,0,0,2,0,2,3,53,6,1,22,30,0,1,31,19,0,1,5,0,0,0,0,0,3,59,24,13,1,6,0,122,166,0,4,0,19,5,3,2,0,13,28,12,6,0,104,2,1,0,0,0,537,3
159,3304557,RIO DE JANEIRO,2014,2,201402,CAPITAL,133,2,6,141,21,162,179,3225,171,46,1808,3200,303,358,3861,1235,244,343,50,4,3,10,80,0,872,6539,661,2370,718,936,0,4466,9314,0,81,15,1648,743,347,292,109,884,1099,421,580,36,2978,209,16,1,0,0,33328,3
160,3304607,SANTA MARIA MADALENA,2014,2,201402,INTERIOR,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,1,2,4,0,0,4,0,0,0,0,0,29,3
161,3304706,SANTO ANTÔNIO DE PÁDUA,2014,2,201402,INTERIOR,0,0,0,0,0,0,6,14,1,3,8,0,1,0,1,1,1,0,0,0,0,0,0,0,1,4,3,0,0,2,0,11,16,0,0,0,5,20,6,13,1,1,30,6,7,1,27,0,0,0,0,0,155,3
162,3304755,SÃO FRANCISCO DE ITABAPOANA,2014,2,201402,INTERIOR,2,0,0,2,0,2,0,14,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,11,13,0,0,0,2,0,0,0,0,0,2,0,1,0,14,0,2,0,0,0,78,3
163,3304805,SÃO FIDÉLIS,2014,2,201402,INTERIOR,0,0,0,0,0,0,1,14,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4,1,0,0,0,16,21,0,0,0,2,4,1,1,2,1,1,0,1,0,13,0,2,0,0,0,86,3
